,RUL
8433,11
8434,10
8435,9
8436,8
8437,7
8438,6
8439,5
8440,4
8441,3
8442,2
8443,1
8444,0
8448,188
8449,187
8450,186
8451,185
8452,184
8453,183
8454,182
8455,181
8456,180
8457,179
8458,178
8459,177
8460,176
8461,175
8462,174
8463,173
8464,172
8465,171
8466,170
8467,169
8468,168
8469,167
8470,166
8471,165
8472,164
8473,163
8474,162
8475,161
8476,160
8477,159
8478,158
8479,157
8480,156
8481,155
8482,154
8483,153
8484,152
8485,151
8486,150
8487,149
8488,148
8489,147
8490,146
8491,145
8492,144
8493,143
8494,142
8495,141
8496,140
8497,139
8498,138
8499,137
8500,136
8501,135
8502,134
8503,133
8504,132
8505,131
8506,130
8507,129
8508,128
8509,127
8510,126
8511,125
8512,124
8513,123
8514,122
8515,121
8516,120
8517,119
8518,118
8519,117
8520,116
8521,115
8522,114
8523,113
8524,112
8525,111
8526,110
8527,109
8528,108
8529,107
8530,106
8531,105
8532,104
8533,103
8534,102
8535,101
8536,100
8537,99
8538,98
8539,97
8540,96
8541,95
8542,94
8543,93
8544,92
8545,91
8546,90
8547,89
8548,88
8549,87
8550,86
8551,85
8552,84
8553,83
8554,82
8555,81
8556,80
8557,79
8558,78
8559,77
8560,76
8561,75
8562,74
8563,73
8564,72
8565,71
8566,70
8567,69
8568,68
8569,67
8570,66
8571,65
8572,64
8573,63
8574,62
8575,61
8576,60
8577,59
8578,58
8579,57
8580,56
8581,55
8582,54
8583,53
8584,52
8585,51
8586,50
8587,49
8588,48
8589,47
8590,46
8591,45
8592,44
8593,43
8594,42
8595,41
8596,40
8597,39
8598,38
8599,37
8600,36
8601,35
8602,34
8603,33
8604,32
8605,31
8606,30
8607,29
8608,28
8609,27
8610,26
8611,25
8612,24
8613,23
8614,22
8615,21
8616,20
8617,19
8618,18
8619,17
8620,16
8621,15
8622,14
8623,13
8624,12
8625,11
8626,10
8627,9
8628,8
8629,7
8630,6
8631,5
8632,4
8633,3
8634,2
8635,1
8636,0
8640,154
8641,153
8642,152
8643,151
8644,150
8645,149
8646,148
8647,147
8648,146
8649,145
8650,144
8651,143
8652,142
8653,141
8654,140
8655,139
8656,138
8657,137
8658,136
8659,135
8660,134
8661,133
8662,132
8663,131
8664,130
8665,129
8666,128
8667,127
8668,126
8669,125
8670,124
8671,123
8672,122
8673,121
8674,120
8675,119
8676,118
8677,117
8678,116
8679,115
8680,114
8681,113
8682,112
8683,111
8684,110
8685,109
8686,108
8687,107
8688,106
8689,105
8690,104
8691,103
8692,102
8693,101
8694,100
8695,99
8696,98
8697,97
8698,96
8699,95
8700,94
8701,93
8702,92
8703,91
8704,90
8705,89
8706,88
8707,87
8708,86
8709,85
8710,84
8711,83
8712,82
8713,81
8714,80
8715,79
8716,78
8717,77
8718,76
8719,75
8720,74
8721,73
8722,72
8723,71
8724,70
8725,69
8726,68
8727,67
8728,66
8729,65
8730,64
8731,63
8732,62
8733,61
8734,60
8735,59
8736,58
8737,57
8738,56
8739,55
8740,54
8741,53
8742,52
8743,51
8744,50
8745,49
8746,48
8747,47
8748,46
8749,45
8750,44
8751,43
8752,42
8753,41
8754,40
8755,39
8756,38
8757,37
8758,36
8759,35
8760,34
8761,33
8762,32
8763,31
8764,30
8765,29
8766,28
8767,27
8768,26
8769,25
8770,24
8771,23
8772,22
8773,21
8774,20
8775,19
8776,18
8777,17
8778,16
8779,15
8780,14
8781,13
8782,12
8783,11
8784,10
8785,9
8786,8
8787,7
8788,6
8789,5
8790,4
8791,3
8792,2
8793,1
8794,0
8798,252
8799,251
8800,250
8801,249
8802,248
8803,247
8804,246
8805,245
8806,244
8807,243
8808,242
8809,241
8810,240
8811,239
8812,238
8813,237
8814,236
8815,235
8816,234
8817,233
8818,232
8819,231
8820,230
8821,229
8822,228
8823,227
8824,226
8825,225
8826,224
8827,223
8828,222
8829,221
8830,220
8831,219
8832,218
8833,217
8834,216
8835,215
8836,214
8837,213
8838,212
8839,211
8840,210
8841,209
8842,208
8843,207
8844,206
8845,205
8846,204
8847,203
8848,202
8849,201
8850,200
8851,199
8852,198
8853,197
8854,196
8855,195
8856,194
8857,193
8858,192
8859,191
8860,190
8861,189
8862,188
8863,187
8864,186
8865,185
8866,184
8867,183
8868,182
8869,181
8870,180
8871,179
8872,178
8873,177
8874,176
8875,175
8876,174
8877,173
8878,172
8879,171
8880,170
8881,169
8882,168
8883,167
8884,166
8885,165
8886,164
8887,163
8888,162
8889,161
8890,160
8891,159
8892,158
8893,157
8894,156
8895,155
8896,154
8897,153
8898,152
8899,151
8900,150
8901,149
8902,148
8903,147
8904,146
8905,145
8906,144
8907,143
8908,142
8909,141
8910,140
8911,139
8912,138
8913,137
8914,136
8915,135
8916,134
8917,133
8918,132
8919,131
8920,130
8921,129
8922,128
8923,127
8924,126
8925,125
8926,124
8927,123
8928,122
8929,121
8930,120
8931,119
8932,118
8933,117
8934,116
8935,115
8936,114
8937,113
8938,112
8939,111
8940,110
8941,109
8942,108
8943,107
8944,106
8945,105
8946,104
8947,103
8948,102
8949,101
8950,100
8951,99
8952,98
8953,97
8954,96
8955,95
8956,94
8957,93
8958,92
8959,91
8960,90
8961,89
8962,88
8963,87
8964,86
8965,85
8966,84
8967,83
8968,82
8969,81
8970,80
8971,79
8972,78
8973,77
8974,76
8975,75
8976,74
8977,73
8978,72
8979,71
8980,70
8981,69
8982,68
8983,67
8984,66
8985,65
8986,64
8987,63
8988,62
8989,61
8990,60
8991,59
8992,58
8993,57
8994,56
8995,55
8996,54
8997,53
8998,52
8999,51
9000,50
9001,49
9002,48
9003,47
9004,46
9005,45
9006,44
9007,43
9008,42
9009,41
9010,40
9011,39
9012,38
9013,37
9014,36
9015,35
9016,34
9017,33
9018,32
9019,31
9020,30
9021,29
9022,28
9023,27
9024,26
9025,25
9026,24
9027,23
9028,22
9029,21
9030,20
9031,19
9032,18
9033,17
9034,16
9035,15
9036,14
9037,13
9038,12
9039,11
9040,10
9041,9
9042,8
9043,7
9044,6
9045,5
9046,4
9047,3
9048,2
9049,1
9050,0
9054,210
9055,209
9056,208
9057,207
9058,206
9059,205
9060,204
9061,203
9062,202
9063,201
9064,200
9065,199
9066,198
9067,197
9068,196
9069,195
9070,194
9071,193
9072,192
9073,191
9074,190
9075,189
9076,188
9077,187
9078,186
9079,185
9080,184
9081,183
9082,182
9083,181
9084,180
9085,179
9086,178
9087,177
9088,176
9089,175
9090,174
9091,173
9092,172
9093,171
9094,170
9095,169
9096,168
9097,167
9098,166
9099,165
9100,164
9101,163
9102,162
9103,161
9104,160
9105,159
9106,158
9107,157
9108,156
9109,155
9110,154
9111,153
9112,152
9113,151
9114,150
9115,149
9116,148
9117,147
9118,146
9119,145
9120,144
9121,143
9122,142
9123,141
9124,140
9125,139
9126,138
9127,137
9128,136
9129,135
9130,134
9131,133
9132,132
9133,131
9134,130
9135,129
9136,128
9137,127
9138,126
9139,125
9140,124
9141,123
9142,122
9143,121
9144,120
9145,119
9146,118
9147,117
9148,116
9149,115
9150,114
9151,113
9152,112
9153,111
9154,110
9155,109
9156,108
9157,107
9158,106
9159,105
9160,104
9161,103
9162,102
9163,101
9164,100
9165,99
9166,98
9167,97
9168,96
9169,95
9170,94
9171,93
9172,92
9173,91
9174,90
9175,89
9176,88
9177,87
9178,86
9179,85
9180,84
9181,83
9182,82
9183,81
9184,80
9185,79
9186,78
9187,77
9188,76
9189,75
9190,74
9191,73
9192,72
9193,71
9194,70
9195,69
9196,68
9197,67
9198,66
9199,65
9200,64
9201,63
9202,62
9203,61
9204,60
9205,59
9206,58
9207,57
9208,56
9209,55
9210,54
9211,53
9212,52
9213,51
9214,50
9215,49
9216,48
9217,47
9218,46
9219,45
9220,44
9221,43
9222,42
9223,41
9224,40
9225,39
9226,38
9227,37
9228,36
9229,35
9230,34
9231,33
9232,32
9233,31
9234,30
9235,29
9236,28
9237,27
9238,26
9239,25
9240,24
9241,23
9242,22
9243,21
9244,20
9245,19
9246,18
9247,17
9248,16
9249,15
9250,14
9251,13
9252,12
9253,11
9254,10
9255,9
9256,8
9257,7
9258,6
9259,5
9260,4
9261,3
9262,2
9263,1
9264,0
9268,227
9269,226
9270,225
9271,224
9272,223
9273,222
9274,221
9275,220
9276,219
9277,218
9278,217
9279,216
9280,215
9281,214
9282,213
9283,212
9284,211
9285,210
9286,209
9287,208
9288,207
9289,206
9290,205
9291,204
9292,203
9293,202
9294,201
9295,200
9296,199
9297,198
9298,197
9299,196
9300,195
9301,194
9302,193
9303,192
9304,191
9305,190
9306,189
9307,188
9308,187
9309,186
9310,185
9311,184
9312,183
9313,182
9314,181
9315,180
9316,179
9317,178
9318,177
9319,176
9320,175
9321,174
9322,173
9323,172
9324,171
9325,170
9326,169
9327,168
9328,167
9329,166
9330,165
9331,164
9332,163
9333,162
9334,161
9335,160
9336,159
9337,158
9338,157
9339,156
9340,155
9341,154
9342,153
9343,152
9344,151
9345,150
9346,149
9347,148
9348,147
9349,146
9350,145
9351,144
9352,143
9353,142
9354,141
9355,140
9356,139
9357,138
9358,137
9359,136
9360,135
9361,134
9362,133
9363,132
9364,131
9365,130
9366,129
9367,128
9368,127
9369,126
9370,125
9371,124
9372,123
9373,122
9374,121
9375,120
9376,119
9377,118
9378,117
9379,116
9380,115
9381,114
9382,113
9383,112
9384,111
9385,110
9386,109
9387,108
9388,107
9389,106
9390,105
9391,104
9392,103
9393,102
9394,101
9395,100
9396,99
9397,98
9398,97
9399,96
9400,95
9401,94
9402,93
9403,92
9404,91
9405,90
9406,89
9407,88
9408,87
9409,86
9410,85
9411,84
9412,83
9413,82
9414,81
9415,80
9416,79
9417,78
9418,77
9419,76
9420,75
9421,74
9422,73
9423,72
9424,71
9425,70
9426,69
9427,68
9428,67
9429,66
9430,65
9431,64
9432,63
9433,62
9434,61
9435,60
9436,59
9437,58
9438,57
9439,56
9440,55
9441,54
9442,53
9443,52
9444,51
9445,50
9446,49
9447,48
9448,47
9449,46
9450,45
9451,44
9452,43
9453,42
9454,41
9455,40
9456,39
9457,38
9458,37
9459,36
9460,35
9461,34
9462,33
9463,32
9464,31
9465,30
9466,29
9467,28
9468,27
9469,26
9470,25
9471,24
9472,23
9473,22
9474,21
9475,20
9476,19
9477,18
9478,17
9479,16
9480,15
9481,14
9482,13
9483,12
9484,11
9485,10
9486,9
9487,8
9488,7
9489,6
9490,5
9491,4
9492,3
9493,2
9494,1
9495,0
9499,211
9500,210
9501,209
9502,208
9503,207
9504,206
9505,205
9506,204
9507,203
9508,202
9509,201
9510,200
9511,199
9512,198
9513,197
9514,196
9515,195
9516,194
9517,193
9518,192
9519,191
9520,190
9521,189
9522,188
9523,187
9524,186
9525,185
9526,184
9527,183
9528,182
9529,181
9530,180
9531,179
9532,178
9533,177
9534,176
9535,175
9536,174
9537,173
9538,172
9539,171
9540,170
9541,169
9542,168
9543,167
9544,166
9545,165
9546,164
9547,163
9548,162
9549,161
9550,160
9551,159
9552,158
9553,157
9554,156
9555,155
9556,154
9557,153
9558,152
9559,151
9560,150
9561,149
9562,148
9563,147
9564,146
9565,145
9566,144
9567,143
9568,142
9569,141
9570,140
9571,139
9572,138
9573,137
9574,136
9575,135
9576,134
9577,133
9578,132
9579,131
9580,130
9581,129
9582,128
9583,127
9584,126
9585,125
9586,124
9587,123
9588,122
9589,121
9590,120
9591,119
9592,118
9593,117
9594,116
9595,115
9596,114
9597,113
9598,112
9599,111
9600,110
9601,109
9602,108
9603,107
9604,106
9605,105
9606,104
9607,103
9608,102
9609,101
9610,100
9611,99
9612,98
9613,97
9614,96
9615,95
9616,94
9617,93
9618,92
9619,91
9620,90
9621,89
9622,88
9623,87
9624,86
9625,85
9626,84
9627,83
9628,82
9629,81
9630,80
9631,79
9632,78
9633,77
9634,76
9635,75
9636,74
9637,73
9638,72
9639,71
9640,70
9641,69
9642,68
9643,67
9644,66
9645,65
9646,64
9647,63
9648,62
9649,61
9650,60
9651,59
9652,58
9653,57
9654,56
9655,55
9656,54
9657,53
9658,52
9659,51
9660,50
9661,49
9662,48
9663,47
9664,46
9665,45
9666,44
9667,43
9668,42
9669,41
9670,40
9671,39
9672,38
9673,37
9674,36
9675,35
9676,34
9677,33
9678,32
9679,31
9680,30
9681,29
9682,28
9683,27
9684,26
9685,25
9686,24
9687,23
9688,22
9689,21
9690,20
9691,19
9692,18
9693,17
9694,16
9695,15
9696,14
9697,13
9698,12
9699,11
9700,10
9701,9
9702,8
9703,7
9704,6
9705,5
9706,4
9707,3
9708,2
9709,1
9710,0
9714,194
9715,193
9716,192
9717,191
9718,190
9719,189
9720,188
9721,187
9722,186
9723,185
9724,184
9725,183
9726,182
9727,181
9728,180
9729,179
9730,178
9731,177
9732,176
9733,175
9734,174
9735,173
9736,172
9737,171
9738,170
9739,169
9740,168
9741,167
9742,166
9743,165
9744,164
9745,163
9746,162
9747,161
9748,160
9749,159
9750,158
9751,157
9752,156
9753,155
9754,154
9755,153
9756,152
9757,151
9758,150
9759,149
9760,148
9761,147
9762,146
9763,145
9764,144
9765,143
9766,142
9767,141
9768,140
9769,139
9770,138
9771,137
9772,136
9773,135
9774,134
9775,133
9776,132
9777,131
9778,130
9779,129
9780,128
9781,127
9782,126
9783,125
9784,124
9785,123
9786,122
9787,121
9788,120
9789,119
9790,118
9791,117
9792,116
9793,115
9794,114
9795,113
9796,112
9797,111
9798,110
9799,109
9800,108
9801,107
9802,106
9803,105
9804,104
9805,103
9806,102
9807,101
9808,100
9809,99
9810,98
9811,97
9812,96
9813,95
9814,94
9815,93
9816,92
9817,91
9818,90
9819,89
9820,88
9821,87
9822,86
9823,85
9824,84
9825,83
9826,82
9827,81
9828,80
9829,79
9830,78
9831,77
9832,76
9833,75
9834,74
9835,73
9836,72
9837,71
9838,70
9839,69
9840,68
9841,67
9842,66
9843,65
9844,64
9845,63
9846,62
9847,61
9848,60
9849,59
9850,58
9851,57
9852,56
9853,55
9854,54
9855,53
9856,52
9857,51
9858,50
9859,49
9860,48
9861,47
9862,46
9863,45
9864,44
9865,43
9866,42
9867,41
9868,40
9869,39
9870,38
9871,37
9872,36
9873,35
9874,34
9875,33
9876,32
9877,31
9878,30
9879,29
9880,28
9881,27
9882,26
9883,25
9884,24
9885,23
9886,22
9887,21
9888,20
9889,19
9890,18
9891,17
9892,16
9893,15
9894,14
9895,13
9896,12
9897,11
9898,10
9899,9
9900,8
9901,7
9902,6
9903,5
9904,4
9905,3
9906,2
9907,1
9908,0
9912,209
9913,208
9914,207
9915,206
9916,205
9917,204
9918,203
9919,202
9920,201
9921,200
9922,199
9923,198
9924,197
9925,196
9926,195
9927,194
9928,193
9929,192
9930,191
9931,190
9932,189
9933,188
9934,187
9935,186
9936,185
9937,184
9938,183
9939,182
9940,181
9941,180
9942,179
9943,178
9944,177
9945,176
9946,175
9947,174
9948,173
9949,172
9950,171
9951,170
9952,169
9953,168
9954,167
9955,166
9956,165
9957,164
9958,163
9959,162
9960,161
9961,160
9962,159
9963,158
9964,157
9965,156
9966,155
9967,154
9968,153
9969,152
9970,151
9971,150
9972,149
9973,148
9974,147
9975,146
9976,145
9977,144
9978,143
9979,142
9980,141
9981,140
9982,139
9983,138
9984,137
9985,136
9986,135
9987,134
9988,133
9989,132
9990,131
9991,130
9992,129
9993,128
9994,127
9995,126
9996,125
9997,124
9998,123
9999,122
10000,121
10001,120
10002,119
10003,118
10004,117
10005,116
10006,115
10007,114
10008,113
10009,112
10010,111
10011,110
10012,109
10013,108
10014,107
10015,106
10016,105
10017,104
10018,103
10019,102
10020,101
10021,100
10022,99
10023,98
10024,97
10025,96
10026,95
10027,94
10028,93
10029,92
10030,91
10031,90
10032,89
10033,88
10034,87
10035,86
10036,85
10037,84
10038,83
10039,82
10040,81
10041,80
10042,79
10043,78
10044,77
10045,76
10046,75
10047,74
10048,73
10049,72
10050,71
10051,70
10052,69
10053,68
10054,67
10055,66
10056,65
10057,64
10058,63
10059,62
10060,61
10061,60
10062,59
10063,58
10064,57
10065,56
10066,55
10067,54
10068,53
10069,52
10070,51
10071,50
10072,49
10073,48
10074,47
10075,46
10076,45
10077,44
10078,43
10079,42
10080,41
10081,40
10082,39
10083,38
10084,37
10085,36
10086,35
10087,34
10088,33
10089,32
10090,31
10091,30
10092,29
10093,28
10094,27
10095,26
10096,25
10097,24
10098,23
10099,22
10100,21
10101,20
10102,19
10103,18
10104,17
10105,16
10106,15
10107,14
10108,13
10109,12
10110,11
10111,10
10112,9
10113,8
10114,7
10115,6
10116,5
10117,4
10118,3
10119,2
10120,1
10121,0
10125,209
10126,208
10127,207
10128,206
10129,205
10130,204
10131,203
10132,202
10133,201
10134,200
10135,199
10136,198
10137,197
10138,196
10139,195
10140,194
10141,193
10142,192
10143,191
10144,190
10145,189
10146,188
10147,187
10148,186
10149,185
10150,184
10151,183
10152,182
10153,181
10154,180
10155,179
10156,178
10157,177
10158,176
10159,175
10160,174
10161,173
10162,172
10163,171
10164,170
10165,169
10166,168
10167,167
10168,166
10169,165
10170,164
10171,163
10172,162
10173,161
10174,160
10175,159
10176,158
10177,157
10178,156
10179,155
10180,154
10181,153
10182,152
10183,151
10184,150
10185,149
10186,148
10187,147
10188,146
10189,145
10190,144
10191,143
10192,142
10193,141
10194,140
10195,139
10196,138
10197,137
10198,136
10199,135
10200,134
10201,133
10202,132
10203,131
10204,130
10205,129
10206,128
10207,127
10208,126
10209,125
10210,124
10211,123
10212,122
10213,121
10214,120
10215,119
10216,118
10217,117
10218,116
10219,115
10220,114
10221,113
10222,112
10223,111
10224,110
10225,109
10226,108
10227,107
10228,106
10229,105
10230,104
10231,103
10232,102
10233,101
10234,100
10235,99
10236,98
10237,97
10238,96
10239,95
10240,94
10241,93
10242,92
10243,91
10244,90
10245,89
10246,88
10247,87
10248,86
10249,85
10250,84
10251,83
10252,82
10253,81
10254,80
10255,79
10256,78
10257,77
10258,76
10259,75
10260,74
10261,73
10262,72
10263,71
10264,70
10265,69
10266,68
10267,67
10268,66
10269,65
10270,64
10271,63
10272,62
10273,61
10274,60
10275,59
10276,58
10277,57
10278,56
10279,55
10280,54
10281,53
10282,52
10283,51
10284,50
10285,49
10286,48
10287,47
10288,46
10289,45
10290,44
10291,43
10292,42
10293,41
10294,40
10295,39
10296,38
10297,37
10298,36
10299,35
10300,34
10301,33
10302,32
10303,31
10304,30
10305,29
10306,28
10307,27
10308,26
10309,25
10310,24
10311,23
10312,22
10313,21
10314,20
10315,19
10316,18
10317,17
10318,16
10319,15
10320,14
10321,13
10322,12
10323,11
10324,10
10325,9
10326,8
10327,7
10328,6
10329,5
10330,4
10331,3
10332,2
10333,1
10334,0
10338,191
10339,190
10340,189
10341,188
10342,187
10343,186
10344,185
10345,184
10346,183
10347,182
10348,181
10349,180
10350,179
10351,178
10352,177
10353,176
10354,175
10355,174
10356,173
10357,172
10358,171
10359,170
10360,169
10361,168
10362,167
10363,166
10364,165
10365,164
10366,163
10367,162
10368,161
10369,160
10370,159
10371,158
10372,157
10373,156
10374,155
10375,154
10376,153
10377,152
10378,151
10379,150
10380,149
10381,148
10382,147
10383,146
10384,145
10385,144
10386,143
10387,142
10388,141
10389,140
10390,139
10391,138
10392,137
10393,136
10394,135
10395,134
10396,133
10397,132
10398,131
10399,130
10400,129
10401,128
10402,127
10403,126
10404,125
10405,124
10406,123
10407,122
10408,121
10409,120
10410,119
10411,118
10412,117
10413,116
10414,115
10415,114
10416,113
10417,112
10418,111
10419,110
10420,109
10421,108
10422,107
10423,106
10424,105
10425,104
10426,103
10427,102
10428,101
10429,100
10430,99
10431,98
10432,97
10433,96
10434,95
10435,94
10436,93
10437,92
10438,91
10439,90
10440,89
10441,88
10442,87
10443,86
10444,85
10445,84
10446,83
10447,82
10448,81
10449,80
10450,79
10451,78
10452,77
10453,76
10454,75
10455,74
10456,73
10457,72
10458,71
10459,70
10460,69
10461,68
10462,67
10463,66
10464,65
10465,64
10466,63
10467,62
10468,61
10469,60
10470,59
10471,58
10472,57
10473,56
10474,55
10475,54
10476,53
10477,52
10478,51
10479,50
10480,49
10481,48
10482,47
10483,46
10484,45
10485,44
10486,43
10487,42
10488,41
10489,40
10490,39
10491,38
10492,37
10493,36
10494,35
10495,34
10496,33
10497,32
10498,31
10499,30
10500,29
10501,28
10502,27
10503,26
10504,25
10505,24
10506,23
10507,22
10508,21
10509,20
10510,19
10511,18
10512,17
10513,16
10514,15
10515,14
10516,13
10517,12
10518,11
10519,10
10520,9
10521,8
10522,7
10523,6
10524,5
10525,4
10526,3
10527,2
10528,1
10529,0
10533,253
10534,252
10535,251
10536,250
10537,249
10538,248
10539,247
10540,246
10541,245
10542,244
10543,243
10544,242
10545,241
10546,240
10547,239
10548,238
10549,237
10550,236
10551,235
10552,234
10553,233
10554,232
10555,231
10556,230
10557,229
10558,228
10559,227
10560,226
10561,225
10562,224
10563,223
10564,222
10565,221
10566,220
10567,219
10568,218
10569,217
10570,216
10571,215
10572,214
10573,213
10574,212
10575,211
10576,210
10577,209
10578,208
10579,207
10580,206
10581,205
10582,204
10583,203
10584,202
10585,201
10586,200
10587,199
10588,198
10589,197
10590,196
10591,195
10592,194
10593,193
10594,192
10595,191
10596,190
10597,189
10598,188
10599,187
10600,186
10601,185
10602,184
10603,183
10604,182
10605,181
10606,180
10607,179
10608,178
10609,177
10610,176
10611,175
10612,174
10613,173
10614,172
10615,171
10616,170
10617,169
10618,168
10619,167
10620,166
10621,165
10622,164
10623,163
10624,162
10625,161
10626,160
10627,159
10628,158
10629,157
10630,156
10631,155
10632,154
10633,153
10634,152
10635,151
10636,150
10637,149
10638,148
10639,147
10640,146
10641,145
10642,144
10643,143
10644,142
10645,141
10646,140
10647,139
10648,138
10649,137
10650,136
10651,135
10652,134
10653,133
10654,132
10655,131
10656,130
10657,129
10658,128
10659,127
10660,126
10661,125
10662,124
10663,123
10664,122
10665,121
10666,120
10667,119
10668,118
10669,117
10670,116
10671,115
10672,114
10673,113
10674,112
10675,111
10676,110
10677,109
10678,108
10679,107
10680,106
10681,105
10682,104
10683,103
10684,102
10685,101
10686,100
10687,99
10688,98
10689,97
10690,96
10691,95
10692,94
10693,93
10694,92
10695,91
10696,90
10697,89
10698,88
10699,87
10700,86
10701,85
10702,84
10703,83
10704,82
10705,81
10706,80
10707,79
10708,78
10709,77
10710,76
10711,75
10712,74
10713,73
10714,72
10715,71
10716,70
10717,69
10718,68
10719,67
10720,66
10721,65
10722,64
10723,63
10724,62
10725,61
10726,60
10727,59
10728,58
10729,57
10730,56
10731,55
10732,54
10733,53
10734,52
10735,51
10736,50
10737,49
10738,48
10739,47
10740,46
10741,45
10742,44
10743,43
10744,42
10745,41
10746,40
10747,39
10748,38
10749,37
10750,36
10751,35
10752,34
10753,33
10754,32
10755,31
10756,30
10757,29
10758,28
10759,27
10760,26
10761,25
10762,24
10763,23
10764,22
10765,21
10766,20
10767,19
10768,18
10769,17
10770,16
10771,15
10772,14
10773,13
10774,12
10775,11
10776,10
10777,9
10778,8
10779,7
10780,6
10781,5
10782,4
10783,3
10784,2
10785,1
10786,0
10790,189
10791,188
10792,187
10793,186
10794,185
10795,184
10796,183
10797,182
10798,181
10799,180
10800,179
10801,178
10802,177
10803,176
10804,175
10805,174
10806,173
10807,172
10808,171
10809,170
10810,169
10811,168
10812,167
10813,166
10814,165
10815,164
10816,163
10817,162
10818,161
10819,160
10820,159
10821,158
10822,157
10823,156
10824,155
10825,154
10826,153
10827,152
10828,151
10829,150
10830,149
10831,148
10832,147
10833,146
10834,145
10835,144
10836,143
10837,142
10838,141
10839,140
10840,139
10841,138
10842,137
10843,136
10844,135
10845,134
10846,133
10847,132
10848,131
10849,130
10850,129
10851,128
10852,127
10853,126
10854,125
10855,124
10856,123
10857,122
10858,121
10859,120
10860,119
10861,118
10862,117
10863,116
10864,115
10865,114
10866,113
10867,112
10868,111
10869,110
10870,109
10871,108
10872,107
10873,106
10874,105
10875,104
10876,103
10877,102
10878,101
10879,100
10880,99
10881,98
10882,97
10883,96
10884,95
10885,94
10886,93
10887,92
10888,91
10889,90
10890,89
10891,88
10892,87
10893,86
10894,85
10895,84
10896,83
